born,kg,places,region,tail,webpage
2016,ДГ №126 Тинтява - сграда 2,7,Красна поляна,Социални,https://kg.sofia.bg/isodz/dz/9
2017,ДГ №127 Слънце (с яслени групи),3,Триадица,Хронични,https://kg.sofia.bg/isodz/dz/60
2017,ДГ №127 Слънце (с яслени групи),7,Триадица,Социални,https://kg.sofia.bg/isodz/dz/60
2017,ДГ №127 Слънце (с яслени групи),15,Триадица,Общи,https://kg.sofia.bg/isodz/dz/60
2016,"ДГ №127 Слънце - сграда ж.к. Стрелбище, почасова организация",1,Триадица,Социални,https://kg.sofia.bg/isodz/dz/490
2016,"ДГ №127 Слънце - сграда бл.93 А, почасова организация",0,Триадица,Хронични,https://kg.sofia.bg/isodz/dz/489
2016,"ДГ №127 Слънце - сграда бл.93 А, почасова организация",0,Триадица,Социални,https://kg.sofia.bg/isodz/dz/489
2016,"ДГ №127 Слънце - сграда бл.93 А, почасова организация",1,Триадица,Общи,https://kg.sofia.bg/isodz/dz/489
2016,ДГ №125 Усмивка,7,Овча купел,Социални,https://kg.sofia.bg/isodz/dz/151
2016,ДГ №125 Усмивка,15,Овча купел,Общи,https://kg.sofia.bg/isodz/dz/151
2016,ДГ №126 Тинтява - сграда 2,15,Красна поляна,Общи,https://kg.sofia.bg/isodz/dz/9
2016,"ДГ №127 Слънце - сграда ж.к. Стрелбище, почасова организация",1,Триадица,Общи,https://kg.sofia.bg/isodz/dz/490
2016,ДГ №124 Бърборино,2,Красно село,Соп,https://kg.sofia.bg/isodz/dz/185
2016,ДГ №124 Бърборино,3,Красно село,Хронични,https://kg.sofia.bg/isodz/dz/185
2016,ДГ №124 Бърборино,9,Красно село,Социални,https://kg.sofia.bg/isodz/dz/185
2016,ДГ №124 Бърборино,21,Красно село,Общи,https://kg.sofia.bg/isodz/dz/185
2016,ДГ №123 Шарл Перо - почасова организация,0,Младост,Соп,https://kg.sofia.bg/isodz/dz/491
2016,ДГ №123 Шарл Перо - почасова организация,0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/491
2016,ДГ №123 Шарл Перо - почасова организация,1,Младост,Социални,https://kg.sofia.bg/isodz/dz/491
2016,ДГ №123 Шарл Перо - почасова организация,3,Младост,Общи,https://kg.sofia.bg/isodz/dz/491
2016,ДГ №123 Шарл Перо (с яслени групи),4,Младост,Соп,https://kg.sofia.bg/isodz/dz/161
2016,ДГ №123 Шарл Перо (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/161
2016,ДГ №123 Шарл Перо (с яслени групи),2,Младост,Социални,https://kg.sofia.bg/isodz/dz/161
2016,ДГ №123 Шарл Перо (с яслени групи),3,Младост,Общи,https://kg.sofia.bg/isodz/dz/161
2017,ДГ №123 Шарл Перо (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/161
2017,ДГ №123 Шарл Перо (с яслени групи),6,Младост,Хронични,https://kg.sofia.bg/isodz/dz/161
2017,ДГ №123 Шарл Перо (с яслени групи),11,Младост,Социални,https://kg.sofia.bg/isodz/dz/161
2017,ДГ №123 Шарл Перо (с яслени групи),25,Младост,Общи,https://kg.sofia.bg/isodz/dz/161
2018,ДГ №121  (с яслени групи),0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/146
2018,ДГ №121  (с яслени групи),3,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/146
2018,ДГ №121  (с яслени групи),7,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/146
2018,ДГ №121  (с яслени групи),16,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/146
2016,ДГ №121 - почасова организация,0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/342
2016,ДГ №121 - почасова организация,0,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/342
2016,ДГ №121 - почасова организация,0,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/342
2016,ДГ №121 - почасова организация,1,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/342
2016,ДГ №121  (с яслени групи),0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/146
2016,ДГ №121  (с яслени групи),0,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/146
2016,ДГ №121  (с яслени групи),0,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/146
2016,ДГ №121  (с яслени групи),0,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/146
2017,ДГ №121  (с яслени групи),0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/146
2017,ДГ №121  (с яслени групи),3,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/146
2017,ДГ №121  (с яслени групи),1,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/146
2017,ДГ №121  (с яслени групи),2,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/146
2016,ДГ №121 - филиал с. Доброславци,1,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/217
2016,ДГ №121 - филиал с. Доброславци,1,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/217
2016,ДГ №121 - филиал с. Доброславци,1,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/217
2016,ДГ №121 - филиал с. Доброславци,3,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/217
2017,ДГ №121 - филиал с. Доброславци,0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/217
2017,ДГ №121 - филиал с. Доброславци,0,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/217
2017,ДГ №121 - филиал с. Доброславци,0,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/217
2017,ДГ №121 - филиал с. Доброславци,0,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/217
2018,ДГ №123 Шарл Перо (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/161
2018,ДГ №123 Шарл Перо (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/161
2018,ДГ №123 Шарл Перо (с яслени групи),2,Младост,Социални,https://kg.sofia.bg/isodz/dz/161
2018,ДГ №123 Шарл Перо (с яслени групи),3,Младост,Общи,https://kg.sofia.bg/isodz/dz/161
2016,ДГ №117 Надежда (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/96
2016,ДГ №117 Надежда (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/96
2016,ДГ №117 Надежда (с яслени групи),1,Младост,Социални,https://kg.sofia.bg/isodz/dz/96
2016,ДГ №117 Надежда (с яслени групи),2,Младост,Общи,https://kg.sofia.bg/isodz/dz/96
2017,ДГ №117 Надежда (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/96
2017,ДГ №117 Надежда (с яслени групи),3,Младост,Хронични,https://kg.sofia.bg/isodz/dz/96
2018,ДГ №117 Надежда (с яслени групи),0,Младост,Соп,https://kg.sofia.bg/isodz/dz/96
2018,ДГ №117 Надежда (с яслени групи),0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/96
2018,ДГ №117 Надежда (с яслени групи),1,Младост,Социални,https://kg.sofia.bg/isodz/dz/96
2018,ДГ №117 Надежда (с яслени групи),2,Младост,Общи,https://kg.sofia.bg/isodz/dz/96
2016,ДГ №120 Детство под липите (с яслени групи),0,Възраждане,Соп,https://kg.sofia.bg/isodz/dz/173
2016,ДГ №120 Детство под липите (с яслени групи),0,Възраждане,Хронични,https://kg.sofia.bg/isodz/dz/173
2016,ДГ №120 Детство под липите (с яслени групи),0,Възраждане,Социални,https://kg.sofia.bg/isodz/dz/173
2016,ДГ №120 Детство под липите (с яслени групи),0,Възраждане,Общи,https://kg.sofia.bg/isodz/dz/173
2017,ДГ №117 Надежда (с яслени групи),6,Младост,Социални,https://kg.sofia.bg/isodz/dz/96
2017,ДГ №117 Надежда (с яслени групи),14,Младост,Общи,https://kg.sofia.bg/isodz/dz/96
2016,ДГ №117 Надежда - почасова организация,0,Младост,Соп,https://kg.sofia.bg/isodz/dz/485
2016,ДГ №117 Надежда - почасова организация,0,Младост,Хронични,https://kg.sofia.bg/isodz/dz/485
2016,ДГ №117 Надежда - почасова организация,1,Младост,Социални,https://kg.sofia.bg/isodz/dz/485
2016,ДГ №117 Надежда - почасова организация,1,Младост,Общи,https://kg.sofia.bg/isodz/dz/485
2018,ДГ №116 Мусала - сграда Гърдова глава,0,Витоша,Соп,https://kg.sofia.bg/isodz/dz/301
2018,ДГ №116 Мусала - сграда Гърдова глава,0,Витоша,Хронични,https://kg.sofia.bg/isodz/dz/301
2018,ДГ №116 Мусала - сграда Гърдова глава,1,Витоша,Социални,https://kg.sofia.bg/isodz/dz/301
2018,ДГ №116 Мусала - сграда Гърдова глава,3,Витоша,Общи,https://kg.sofia.bg/isodz/dz/301
2016,ДГ №118 Усмивка,2,Сердика,Соп,https://kg.sofia.bg/isodz/dz/150
2016,ДГ №118 Усмивка,3,Сердика,Хронични,https://kg.sofia.bg/isodz/dz/150
2016,ДГ №118 Усмивка,7,Сердика,Социални,https://kg.sofia.bg/isodz/dz/150
2016,ДГ №118 Усмивка,15,Сердика,Общи,https://kg.sofia.bg/isodz/dz/150
2016,ДГ №115 Осми март (с яслени групи),0,Надежда,Соп,https://kg.sofia.bg/isodz/dz/99
2016,ДГ №115 Осми март (с яслени групи),0,Надежда,Хронични,https://kg.sofia.bg/isodz/dz/99
2016,ДГ №115 Осми март (с яслени групи),0,Надежда,Социални,https://kg.sofia.bg/isodz/dz/99
2016,ДГ №115 Осми март (с яслени групи),0,Надежда,Общи,https://kg.sofia.bg/isodz/dz/99
2018,ДГ №115 Осми март (с яслени групи),0,Надежда,Соп,https://kg.sofia.bg/isodz/dz/99
2018,ДГ №115 Осми март (с яслени групи),1,Надежда,Хронични,https://kg.sofia.bg/isodz/dz/99
2018,ДГ №115 Осми март (с яслени групи),2,Надежда,Социални,https://kg.sofia.bg/isodz/dz/99
2018,ДГ №115 Осми март (с яслени групи),5,Надежда,Общи,https://kg.sofia.bg/isodz/dz/99
2016,ДГ №116 Мусала - сграда Гърдова глава,2,Витоша,Соп,https://kg.sofia.bg/isodz/dz/301
2016,ДГ №116 Мусала - сграда Гърдова глава,1,Витоша,Хронични,https://kg.sofia.bg/isodz/dz/301
2016,ДГ №116 Мусала - сграда Гърдова глава,3,Витоша,Социални,https://kg.sofia.bg/isodz/dz/301
2016,ДГ №116 Мусала - сграда Гърдова глава,6,Витоша,Общи,https://kg.sofia.bg/isodz/dz/301
2017,ДГ №120 Детство под липите (с яслени групи),0,Възраждане,Соп,https://kg.sofia.bg/isodz/dz/173
2017,ДГ №120 Детство под липите (с яслени групи),2,Възраждане,Хронични,https://kg.sofia.bg/isodz/dz/173
2017,ДГ №120 Детство под липите (с яслени групи),4,Възраждане,Социални,https://kg.sofia.bg/isodz/dz/173
2017,ДГ №120 Детство под липите (с яслени групи),8,Възраждане,Общи,https://kg.sofia.bg/isodz/dz/173
2016,ДГ №114 Светулка (с яслени групи),0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/127
2016,ДГ №114 Светулка (с яслени групи),0,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/127
2016,ДГ №114 Светулка (с яслени групи),0,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/127
2016,ДГ №114 Светулка (с яслени групи),0,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/127
2017,ДГ №114 Светулка (с яслени групи),0,Нови Искър,Соп,https://kg.sofia.bg/isodz/dz/127
2017,ДГ №114 Светулка (с яслени групи),3,Нови Искър,Хронични,https://kg.sofia.bg/isodz/dz/127
2017,ДГ №114 Светулка (с яслени групи),7,Нови Искър,Социални,https://kg.sofia.bg/isodz/dz/127
2017,ДГ №114 Светулка (с яслени групи),16,Нови Искър,Общи,https://kg.sofia.bg/isodz/dz/127
2016,ДГ №115 Осми март - сграда ул. 8-ми март 15,0,Надежда,Соп,https://kg.sofia.bg/isodz/dz/259
2016,ДГ №115 Осми март - сграда ул. 8-ми март 15,0,Надежда,Хронични,https://kg.sofia.bg/isodz/dz/259
2016,ДГ №115 Осми март - сграда ул. 8-ми март 15,0,Надежда,Социални,https://kg.sofia.bg/isodz/dz/259
2016,ДГ №115 Осми март - сграда ул. 8-ми март 15,0,Надежда,Общи,https://kg.sofia.bg/isodz/dz/259
2017,ДГ №115 Осми март - сграда ул. 8-ми март 15,0,Надежда,Соп,https://kg.sofia.bg/isodz/dz/259
